Transaction_ID,Loan_ID,Customer_ID,EMI_Amount,Principal_Component,Interest_Component,Payment_Date,Payment_Status
TXN_LOAN0165_26,LOAN0165,CUST0177,16746.08,12896.46,3849.62,2025-10-12,Paid
TXN_LOAN0165_27,LOAN0165,CUST0177,16746.08,13043.76,3702.32,2025-11-12,Paid
TXN_LOAN0165_28,LOAN0165,CUST0177,16746.08,13192.75,3553.33,2025-12-12,Paid
TXN_LOAN0165_29,LOAN0165,CUST0177,16746.08,13343.43,3402.65,2026-01-12,Paid
TXN_LOAN0165_30,LOAN0165,CUST0177,16746.08,13495.84,3250.24,2026-02-12,Paid
TXN_LOAN0165_31,LOAN0165,CUST0177,16746.08,13649.98,3096.1,2026-03-12,Paid
TXN_LOAN0165_32,LOAN0165,CUST0177,16746.08,13805.89,2940.19,2026-04-12,Paid
TXN_LOAN0165_33,LOAN0165,CUST0177,16746.08,13963.58,2782.5,2026-05-12,Paid
TXN_LOAN0165_34,LOAN0165,CUST0177,16746.08,14123.06,2623.02,2026-06-12,Paid
TXN_LOAN0165_35,LOAN0165,CUST0177,16746.08,14284.37,2461.71,2026-07-12,Paid
TXN_LOAN0165_36,LOAN0165,CUST0177,16746.08,14447.53,2298.55,2026-08-12,Paid
TXN_LOAN0165_37,LOAN0165,CUST0177,16746.08,14612.54,2133.54,2026-09-12,Paid
TXN_LOAN0165_38,LOAN0165,CUST0177,16746.08,14779.44,1966.64,2026-10-12,Paid
TXN_LOAN0165_39,LOAN0165,CUST0177,16746.08,14948.25,1797.83,2026-11-12,Paid
TXN_LOAN0165_40,LOAN0165,CUST0177,16746.08,15118.99,1627.09,2026-12-12,Paid
TXN_LOAN0165_41,LOAN0165,CUST0177,16746.08,15291.67,1454.41,2027-01-12,Paid
TXN_LOAN0165_42,LOAN0165,CUST0177,16746.08,15466.33,1279.75,2027-02-12,Paid
TXN_LOAN0165_43,LOAN0165,CUST0177,16746.08,15642.98,1103.1,2027-03-12,Paid
TXN_LOAN0165_44,LOAN0165,CUST0177,16746.08,15821.65,924.43,2027-04-12,Paid
TXN_LOAN0165_45,LOAN0165,CUST0177,16746.08,16002.36,743.72,2027-05-12,Paid
TXN_LOAN0165_46,LOAN0165,CUST0177,16746.08,16185.14,560.94,2027-06-12,Paid
TXN_LOAN0165_47,LOAN0165,CUST0177,16746.08,16370.0,376.08,2027-07-12,Paid
TXN_LOAN0165_48,LOAN0165,CUST0177,16746.08,16556.68,189.4,2027-08-12,Paid
TXN_LOAN0166_1,LOAN0166,CUST0148,17605.46,14920.02,2685.44,2023-08-22,Paid
TXN_LOAN0166_2,LOAN0166,CUST0148,17605.46,15023.26,2582.2,2023-09-22,Paid
TXN_LOAN0166_3,LOAN0166,CUST0148,17605.46,15127.22,2478.24,2023-10-22,Paid
TXN_LOAN0166_4,LOAN0166,CUST0148,17605.46,15231.9,2373.56,2023-11-22,Paid
TXN_LOAN0166_5,LOAN0166,CUST0148,17605.46,15337.3,2268.16,2023-12-22,Paid
TXN_LOAN0166_6,LOAN0166,CUST0148,17605.46,15443.43,2162.03,2024-01-22,Paid
TXN_LOAN0166_7,LOAN0166,CUST0148,17605.46,15550.3,2055.16,2024-02-22,Paid
TXN_LOAN0166_8,LOAN0166,CUST0148,17605.46,15657.91,1947.55,2024-03-22,Paid
TXN_LOAN0166_9,LOAN0166,CUST0148,17605.46,15766.26,1839.2,2024-04-22,Paid
TXN_LOAN0166_10,LOAN0166,CUST0148,17605.46,15875.36,1730.1,2024-05-22,Paid
TXN_LOAN0166_11,LOAN0166,CUST0148,17605.46,15985.22,1620.24,2024-06-22,Paid
TXN_LOAN0166_12,LOAN0166,CUST0148,17605.46,16095.83,1509.63,2024-07-22,Missed
TXN_LOAN0166_13,LOAN0166,CUST0148,17605.46,16207.21,1398.25,2024-08-22,Paid
TXN_LOAN0166_14,LOAN0166,CUST0148,17605.46,16319.36,1286.1,2024-09-22,Paid
TXN_LOAN0166_15,LOAN0166,CUST0148,17605.46,16432.29,1173.17,2024-10-22,Paid
TXN_LOAN0166_16,LOAN0166,CUST0148,17605.46,16546.0,1059.46,2024-11-22,Paid
TXN_LOAN0166_17,LOAN0166,CUST0148,17605.46,16660.5,944.96,2024-12-22,Paid
TXN_LOAN0166_18,LOAN0166,CUST0148,17605.46,16775.79,829.67,2025-01-22,Paid
TXN_LOAN0166_19,LOAN0166,CUST0148,17605.46,16891.87,713.59,2025-02-22,Paid
TXN_LOAN0166_20,LOAN0166,CUST0148,17605.46,17008.76,596.7,2025-03-22,Paid
TXN_LOAN0166_21,LOAN0166,CUST0148,17605.46,17126.46,479.0,2025-04-22,Paid
TXN_LOAN0166_22,LOAN0166,CUST0148,17605.46,17244.98,360.48,2025-05-22,Paid
TXN_LOAN0166_23,LOAN0166,CUST0148,17605.46,17364.31,241.15,2025-06-22,Paid
TXN_LOAN0166_24,LOAN0166,CUST0148,17605.46,17484.46,121.0,2025-07-22,Paid
TXN_LOAN0167_1,LOAN0167,CUST0118,9846.51,6982.45,2864.06,2023-10-13,Paid
TXN_LOAN0167_2,LOAN0167,CUST0118,9846.51,7083.17,2763.34,2023-11-13,Paid
TXN_LOAN0167_3,LOAN0167,CUST0118,9846.51,7185.34,2661.17,2023-12-13,Paid
TXN_LOAN0167_4,LOAN0167,CUST0118,9846.51,7288.99,2557.52,2024-01-13,Paid
TXN_LOAN0167_5,LOAN0167,CUST0118,9846.51,7394.13,2452.38,2024-02-13,Paid
TXN_LOAN0167_6,LOAN0167,CUST0118,9846.51,7500.79,2345.72,2024-03-13,Paid
TXN_LOAN0167_7,LOAN0167,CUST0118,9846.51,7608.98,2237.53,2024-04-13,Missed
TXN_LOAN0167_8,LOAN0167,CUST0118,9846.51,7718.74,2127.77,2024-05-13,Missed
TXN_LOAN0167_9,LOAN0167,CUST0118,9846.51,7830.08,2016.43,2024-06-13,Paid
TXN_LOAN0167_10,LOAN0167,CUST0118,9846.51,7943.02,1903.49,2024-07-13,Paid
TXN_LOAN0167_11,LOAN0167,CUST0118,9846.51,8057.6,1788.91,2024-08-13,Paid
TXN_LOAN0167_12,LOAN0167,CUST0118,9846.51,8173.83,1672.68,2024-09-13,Paid
TXN_LOAN0167_13,LOAN0167,CUST0118,9846.51,8291.73,1554.78,2024-10-13,Paid
TXN_LOAN0167_14,LOAN0167,CUST0118,9846.51,8411.33,1435.18,2024-11-13,Paid
TXN_LOAN0167_15,LOAN0167,CUST0118,9846.51,8532.66,1313.85,2024-12-13,Missed
TXN_LOAN0167_16,LOAN0167,CUST0118,9846.51,8655.74,1190.77,2025-01-13,Paid
TXN_LOAN0167_17,LOAN0167,CUST0118,9846.51,8780.6,1065.91,2025-02-13,Paid
TXN_LOAN0167_18,LOAN0167,CUST0118,9846.51,8907.26,939.25,2025-03-13,Paid
TXN_LOAN0167_19,LOAN0167,CUST0118,9846.51,9035.74,810.77,2025-04-13,Paid
TXN_LOAN0167_20,LOAN0167,CUST0118,9846.51,9166.08,680.43,2025-05-13,Paid
TXN_LOAN0167_21,LOAN0167,CUST0118,9846.51,9298.29,548.22,2025-06-13,Paid
TXN_LOAN0167_22,LOAN0167,CUST0118,9846.51,9432.42,414.09,2025-07-13,Paid
TXN_LOAN0167_23,LOAN0167,CUST0118,9846.51,9568.48,278.03,2025-08-13,Paid
TXN_LOAN0167_24,LOAN0167,CUST0118,9846.51,9706.55,139.96,2025-09-13,Paid
TXN_LOAN0168_1,LOAN0168,CUST0086,16253.24,12088.09,4165.15,2023-04-27,Paid
TXN_LOAN0168_2,LOAN0168,CUST0086,16253.24,12238.13,4015.11,2023-05-27,Paid
TXN_LOAN0168_3,LOAN0168,CUST0086,16253.24,12390.04,3863.2,2023-06-27,Paid
TXN_LOAN0168_4,LOAN0168,CUST0086,16253.24,12543.84,3709.4,2023-07-27,Paid
TXN_LOAN0168_5,LOAN0168,CUST0086,16253.24,12699.54,3553.7,2023-08-27,Paid
TXN_LOAN0168_6,LOAN0168,CUST0086,16253.24,12857.18,3396.06,2023-09-27,Paid
TXN_LOAN0168_7,LOAN0168,CUST0086,16253.24,13016.77,3236.47,2023-10-27,Paid
TXN_LOAN0168_8,LOAN0168,CUST0086,16253.24,13178.34,3074.9,2023-11-27,Paid
TXN_LOAN0168_9,LOAN0168,CUST0086,16253.24,13341.92,2911.32,2023-12-27,Paid
TXN_LOAN0168_10,LOAN0168,CUST0086,16253.24,13507.53,2745.71,2024-01-27,Paid
TXN_LOAN0168_11,LOAN0168,CUST0086,16253.24,13675.2,2578.04,2024-02-27,Paid
TXN_LOAN0168_12,LOAN0168,CUST0086,16253.24,13844.94,2408.3,2024-03-27,Paid
TXN_LOAN0168_13,LOAN0168,CUST0086,16253.24,14016.8,2236.44,2024-04-27,Paid
TXN_LOAN0168_14,LOAN0168,CUST0086,16253.24,14190.78,2062.46,2024-05-27,Paid
TXN_LOAN0168_15,LOAN0168,CUST0086,16253.24,14366.93,1886.31,2024-06-27,Paid
TXN_LOAN0168_16,LOAN0168,CUST0086,16253.24,14545.26,1707.98,2024-07-27,Missed
TXN_LOAN0168_17,LOAN0168,CUST0086,16253.24,14725.81,1527.43,2024-08-27,Paid
TXN_LOAN0168_18,LOAN0168,CUST0086,16253.24,14908.6,1344.64,2024-09-27,Paid
TXN_LOAN0168_19,LOAN0168,CUST0086,16253.24,15093.65,1159.59,2024-10-27,Paid
TXN_LOAN0168_20,LOAN0168,CUST0086,16253.24,15281.01,972.23,2024-11-27,Missed
TXN_LOAN0168_21,LOAN0168,CUST0086,16253.24,15470.68,782.56,2024-12-27,Paid
TXN_LOAN0168_22,LOAN0168,CUST0086,16253.24,15662.72,590.52,2025-01-27,Paid
TXN_LOAN0168_23,LOAN0168,CUST0086,16253.24,15857.13,396.11,2025-02-27,Paid
TXN_LOAN0168_24,LOAN0168,CUST0086,16253.24,16054.11,199.13,2025-03-27,Missed
TXN_LOAN0169_1,LOAN0169,CUST0063,23906.56,17825.9,6080.66,2023-06-30,Paid
TXN_LOAN0169_2,LOAN0169,CUST0063,23906.56,18045.23,5861.33,2023-07-30,Paid
TXN_LOAN0169_3,LOAN0169,CUST0063,23906.56,18267.26,5639.3,2023-08-30,Paid
TXN_LOAN0169_4,LOAN0169,CUST0063,23906.56,18492.03,5414.53,2023-09-30,Paid
TXN_LOAN0169_5,LOAN0169,CUST0063,23906.56,18719.56,5187.0,2023-10-30,Paid
TXN_LOAN0169_6,LOAN0169,CUST0063,23906.56,18949.89,4956.67,2023-11-30,Paid
TXN_LOAN0169_7,LOAN0169,CUST0063,23906.56,19183.06,4723.5,2023-12-30,Paid
TXN_LOAN0169_8,LOAN0169,CUST0063,23906.56,19419.09,4487.47,2024-01-30,Paid
TXN_LOAN0169_9,LOAN0169,CUST0063,23906.56,19658.03,4248.53,2024-02-29,Paid
TXN_LOAN0169_10,LOAN0169,CUST0063,23906.56,19899.91,4006.65,2024-03-30,Paid
TXN_LOAN0169_11,LOAN0169,CUST0063,23906.56,20144.76,3761.8,2024-04-30,Paid
TXN_LOAN0169_12,LOAN0169,CUST0063,23906.56,20392.63,3513.93,2024-05-30,Paid
TXN_LOAN0169_13,LOAN0169,CUST0063,23906.56,20643.54,3263.02,2024-06-30,Missed
TXN_LOAN0169_14,LOAN0169,CUST0063,23906.56,20897.55,3009.01,2024-07-30,Paid
TXN_LOAN0169_15,LOAN0169,CUST0063,23906.56,21154.68,2751.88,2024-08-30,Paid
TXN_LOAN0169_16,LOAN0169,CUST0063,23906.56,21414.97,2491.59,2024-09-30,Paid
TXN_LOAN0169_17,LOAN0169,CUST0063,23906.56,21678.47,2228.09,2024-10-30,Paid
TXN_LOAN0169_18,LOAN0169,CUST0063,23906.56,21945.2,1961.36,2024-11-30,Paid
TXN_LOAN0169_19,LOAN0169,CUST0063,23906.56,22215.22,1691.34,2024-12-30,Paid
TXN_LOAN0169_20,LOAN0169,CUST0063,23906.56,22488.57,1417.99,2025-01-30,Paid
TXN_LOAN0169_21,LOAN0169,CUST0063,23906.56,22765.27,1141.29,2025-02-28,Paid
TXN_LOAN0169_22,LOAN0169,CUST0063,23906.56,23045.38,861.18,2025-03-30,Paid
TXN_LOAN0169_23,LOAN0169,CUST0063,23906.56,23328.94,577.62,2025-04-30,Missed
TXN_LOAN0169_24,LOAN0169,CUST0063,23906.56,23615.86,290.7,2025-05-30,Paid
TXN_LOAN0170_1,LOAN0170,CUST0189,16292.05,12028.24,4263.81,2023-09-23,Missed
TXN_LOAN0170_2,LOAN0170,CUST0189,16292.05,12130.04,4162.01,2023-10-23,Missed
TXN_LOAN0170_3,LOAN0170,CUST0189,16292.05,12232.71,4059.34,2023-11-23,Paid
TXN_LOAN0170_4,LOAN0170,CUST0189,16292.05,12336.25,3955.8,2023-12-23,Paid
TXN_LOAN0170_5,LOAN0170,CUST0189,16292.05,12440.66,3851.39,2024-01-23,Paid
TXN_LOAN0170_6,LOAN0170,CUST0189,16292.05,12545.96,3746.09,2024-02-23,Paid
TXN_LOAN0170_7,LOAN0170,CUST0189,16292.05,12652.15,3639.9,2024-03-23,Paid
TXN_LOAN0170_8,LOAN0170,CUST0189,16292.05,12759.24,3532.81,2024-04-23,Missed
TXN_LOAN0170_9,LOAN0170,CUST0189,16292.05,12867.23,3424.82,2024-05-23,Paid
TXN_LOAN0170_10,LOAN0170,CUST0189,16292.05,12976.14,3315.91,2024-06-23,Paid
TXN_LOAN0170_11,LOAN0170,CUST0189,16292.05,13085.97,3206.08,2024-07-23,Paid
TXN_LOAN0170_12,LOAN0170,CUST0189,16292.05,13196.73,3095.32,2024-08-23,Paid
TXN_LOAN0170_13,LOAN0170,CUST0189,16292.05,13308.42,2983.63,2024-09-23,Paid
TXN_LOAN0170_14,LOAN0170,CUST0189,16292.05,13421.06,2870.99,2024-10-23,Paid
TXN_LOAN0170_15,LOAN0170,CUST0189,16292.05,13534.66,2757.39,2024-11-23,Paid
TXN_LOAN0170_16,LOAN0170,CUST0189,16292.05,13649.22,2642.83,2024-12-23,Paid
TXN_LOAN0170_17,LOAN0170,CUST0189,16292.05,13764.74,2527.31,2025-01-23,Paid
TXN_LOAN0170_18,LOAN0170,CUST0189,16292.05,13881.25,2410.8,2025-02-23,Paid
TXN_LOAN0170_19,LOAN0170,CUST0189,16292.05,13998.74,2293.31,2025-03-23,Paid
TXN_LOAN0170_20,LOAN0170,CUST0189,16292.05,14117.22,2174.83,2025-04-23,Paid
TXN_LOAN0170_21,LOAN0170,CUST0189,16292.05,14236.71,2055.34,2025-05-23,Paid
TXN_LOAN0170_22,LOAN0170,CUST0189,16292.05,14357.21,1934.84,2025-06-23,Paid
TXN_LOAN0170_23,LOAN0170,CUST0189,16292.05,14478.73,1813.32,2025-07-23,Paid
TXN_LOAN0170_24,LOAN0170,CUST0189,16292.05,14601.27,1690.78,2025-08-23,Paid
TXN_LOAN0170_25,LOAN0170,CUST0189,16292.05,14724.86,1567.19,2025-09-23,Paid
TXN_LOAN0170_26,LOAN0170,CUST0189,16292.05,14849.49,1442.56,2025-10-23,Paid
TXN_LOAN0170_27,LOAN0170,CUST0189,16292.05,14975.18,1316.87,2025-11-23,Paid
TXN_LOAN0170_28,LOAN0170,CUST0189,16292.05,15101.92,1190.13,2025-12-23,Paid
TXN_LOAN0170_29,LOAN0170,CUST0189,16292.05,15229.75,1062.3,2026-01-23,Paid
TXN_LOAN0170_30,LOAN0170,CUST0189,16292.05,15358.65,933.4,2026-02-23,Missed
TXN_LOAN0170_31,LOAN0170,CUST0189,16292.05,15488.65,803.4,2026-03-23,Paid
TXN_LOAN0170_32,LOAN0170,CUST0189,16292.05,15619.74,672.31,2026-04-23,Paid
TXN_LOAN0170_33,LOAN0170,CUST0189,16292.05,15751.95,540.1,2026-05-23,Paid
TXN_LOAN0170_34,LOAN0170,CUST0189,16292.05,15885.27,406.78,2026-06-23,Paid
TXN_LOAN0170_35,LOAN0170,CUST0189,16292.05,16019.72,272.33,2026-07-23,Missed
TXN_LOAN0170_36,LOAN0170,CUST0189,16292.05,16155.27,136.78,2026-08-23,Paid
TXN_LOAN0171_1,LOAN0171,CUST0104,15344.95,8591.31,6753.64,2024-01-11,Missed
TXN_LOAN0171_2,LOAN0171,CUST0104,15344.95,8695.75,6649.2,2024-02-11,Paid
TXN_LOAN0171_3,LOAN0171,CUST0104,15344.95,8801.47,6543.48,2024-03-11,Paid
TXN_LOAN0171_4,LOAN0171,CUST0104,15344.95,8908.48,6436.47,2024-04-11,Paid
TXN_LOAN0171_5,LOAN0171,CUST0104,15344.95,9016.78,6328.17,2024-05-11,Paid
TXN_LOAN0171_6,LOAN0171,CUST0104,15344.95,9126.4,6218.55,2024-06-11,Paid
TXN_LOAN0171_7,LOAN0171,CUST0104,15344.95,9237.35,6107.6,2024-07-11,Paid
TXN_LOAN0171_8,LOAN0171,CUST0104,15344.95,9349.65,5995.3,2024-08-11,Paid
TXN_LOAN0171_9,LOAN0171,CUST0104,15344.95,9463.32,5881.63,2024-09-11,Paid
TXN_LOAN0171_10,LOAN0171,CUST0104,15344.95,9578.37,5766.58,2024-10-11,Paid
TXN_LOAN0171_11,LOAN0171,CUST0104,15344.95,9694.82,5650.13,2024-11-11,Paid
TXN_LOAN0171_12,LOAN0171,CUST0104,15344.95,9812.68,5532.27,2024-12-11,Paid
TXN_LOAN0171_13,LOAN0171,CUST0104,15344.95,9931.98,5412.97,2025-01-11,Paid
TXN_LOAN0171_14,LOAN0171,CUST0104,15344.95,10052.73,5292.22,2025-02-11,Paid
TXN_LOAN0171_15,LOAN0171,CUST0104,15344.95,10174.94,5170.01,2025-03-11,Paid
TXN_LOAN0171_16,LOAN0171,CUST0104,15344.95,10298.64,5046.31,2025-04-11,Paid
TXN_LOAN0171_17,LOAN0171,CUST0104,15344.95,10423.85,4921.1,2025-05-11,Paid
TXN_LOAN0171_18,LOAN0171,CUST0104,15344.95,10550.57,4794.38,2025-06-11,Paid
TXN_LOAN0171_19,LOAN0171,CUST0104,15344.95,10678.84,4666.11,2025-07-11,Paid
TXN_LOAN0171_20,LOAN0171,CUST0104,15344.95,10808.67,4536.28,2025-08-11,Paid
TXN_LOAN0171_21,LOAN0171,CUST0104,15344.95,10940.07,4404.88,2025-09-11,Paid
TXN_LOAN0171_22,LOAN0171,CUST0104,15344.95,11073.07,4271.88,2025-10-11,Paid
TXN_LOAN0171_23,LOAN0171,CUST0104,15344.95,11207.69,4137.26,2025-11-11,Paid
TXN_LOAN0171_24,LOAN0171,CUST0104,15344.95,11343.95,4001.0,2025-12-11,Paid
TXN_LOAN0171_25,LOAN0171,CUST0104,15344.95,11481.86,3863.09,2026-01-11,Paid
TXN_LOAN0171_26,LOAN0171,CUST0104,15344.95,11621.45,3723.5,2026-02-11,Paid
TXN_LOAN0171_27,LOAN0171,CUST0104,15344.95,11762.74,3582.21,2026-03-11,Paid
TXN_LOAN0171_28,LOAN0171,CUST0104,15344.95,11905.74,3439.21,2026-04-11,Paid
TXN_LOAN0171_29,LOAN0171,CUST0104,15344.95,12050.48,3294.47,2026-05-11,Paid
TXN_LOAN0171_30,LOAN0171,CUST0104,15344.95,12196.99,3147.96,2026-06-11,Paid
TXN_LOAN0171_31,LOAN0171,CUST0104,15344.95,12345.27,2999.68,2026-07-11,Paid
TXN_LOAN0171_32,LOAN0171,CUST0104,15344.95,12495.36,2849.59,2026-08-11,Paid
TXN_LOAN0171_33,LOAN0171,CUST0104,15344.95,12647.27,2697.68,2026-09-11,Missed
TXN_LOAN0171_34,LOAN0171,CUST0104,15344.95,12801.03,2543.92,2026-10-11,Paid
TXN_LOAN0171_35,LOAN0171,CUST0104,15344.95,12956.65,2388.3,2026-11-11,Paid
TXN_LOAN0171_36,LOAN0171,CUST0104,15344.95,13114.17,2230.78,2026-12-11,Paid
TXN_LOAN0171_37,LOAN0171,CUST0104,15344.95,13273.6,2071.35,2027-01-11,Paid
TXN_LOAN0171_38,LOAN0171,CUST0104,15344.95,13434.98,1909.97,2027-02-11,Paid
TXN_LOAN0171_39,LOAN0171,CUST0104,15344.95,13598.31,1746.64,2027-03-11,Missed
TXN_LOAN0171_40,LOAN0171,CUST0104,15344.95,13763.63,1581.32,2027-04-11,Paid
TXN_LOAN0171_41,LOAN0171,CUST0104,15344.95,13930.96,1413.99,2027-05-11,Paid
TXN_LOAN0171_42,LOAN0171,CUST0104,15344.95,14100.32,1244.63,2027-06-11,Paid
TXN_LOAN0171_43,LOAN0171,CUST0104,15344.95,14271.75,1073.2,2027-07-11,Paid
TXN_LOAN0171_44,LOAN0171,CUST0104,15344.95,14445.25,899.7,2027-08-11,Missed
TXN_LOAN0171_45,LOAN0171,CUST0104,15344.95,14620.87,724.08,2027-09-11,Paid
TXN_LOAN0171_46,LOAN0171,CUST0104,15344.95,14798.62,546.33,2027-10-11,Paid
TXN_LOAN0171_47,LOAN0171,CUST0104,15344.95,14978.53,366.42,2027-11-11,Paid
TXN_LOAN0171_48,LOAN0171,CUST0104,15344.95,15160.79,184.16,2027-12-11,Paid
TXN_LOAN0172_1,LOAN0172,CUST0049,12973.38,9083.96,3889.42,2023-02-22,Paid
TXN_LOAN0172_2,LOAN0172,CUST0049,12973.38,9174.33,3799.05,2023-03-22,Paid
TXN_LOAN0172_3,LOAN0172,CUST0049,12973.38,9265.61,3707.77,2023-04-22,Paid
TXN_LOAN0172_4,LOAN0172,CUST0049,12973.38,9357.79,3615.59,2023-05-22,Paid
TXN_LOAN0172_5,LOAN0172,CUST0049,12973.38,9450.89,3522.49,2023-06-22,Missed
TXN_LOAN0172_6,LOAN0172,CUST0049,12973.38,9544.92,3428.46,2023-07-22,Paid
TXN_LOAN0172_7,LOAN0172,CUST0049,12973.38,9639.88,3333.5,2023-08-22,Paid
TXN_LOAN0172_8,LOAN0172,CUST0049,12973.38,9735.78,3237.6,2023-09-22,Paid
TXN_LOAN0172_9,LOAN0172,CUST0049,12973.38,9832.64,3140.74,2023-10-22,Paid
TXN_LOAN0172_10,LOAN0172,CUST0049,12973.38,9930.47,3042.91,2023-11-22,Paid
TXN_LOAN0172_11,LOAN0172,CUST0049,12973.38,10029.26,2944.12,2023-12-22,Paid
TXN_LOAN0172_12,LOAN0172,CUST0049,12973.38,10129.04,2844.34,2024-01-22,Paid
TXN_LOAN0172_13,LOAN0172,CUST0049,12973.38,10229.82,2743.56,2024-02-22,Paid
TXN_LOAN0172_14,LOAN0172,CUST0049,12973.38,10331.59,2641.79,2024-03-22,Paid
TXN_LOAN0172_15,LOAN0172,CUST0049,12973.38,10434.38,2539.0,2024-04-22,Paid
TXN_LOAN0172_16,LOAN0172,CUST0049,12973.38,10538.19,2435.19,2024-05-22,Paid
TXN_LOAN0172_17,LOAN0172,CUST0049,12973.38,10643.03,2330.35,2024-06-22,Paid
TXN_LOAN0172_18,LOAN0172,CUST0049,12973.38,10748.92,2224.46,2024-07-22,Paid
TXN_LOAN0172_19,LOAN0172,CUST0049,12973.38,10855.86,2117.52,2024-08-22,Missed
TXN_LOAN0172_20,LOAN0172,CUST0049,12973.38,10963.86,2009.52,2024-09-22,Paid
TXN_LOAN0172_21,LOAN0172,CUST0049,12973.38,11072.94,1900.44,2024-10-22,Paid
TXN_LOAN0172_22,LOAN0172,CUST0049,12973.38,11183.1,1790.28,2024-11-22,Paid
TXN_LOAN0172_23,LOAN0172,CUST0049,12973.38,11294.36,1679.02,2024-12-22,Paid
TXN_LOAN0172_24,LOAN0172,CUST0049,12973.38,11406.73,1566.65,2025-01-22,Paid
TXN_LOAN0172_25,LOAN0172,CUST0049,12973.38,11520.21,1453.17,2025-02-22,Missed
TXN_LOAN0172_26,LOAN0172,CUST0049,12973.38,11634.82,1338.56,2025-03-22,Missed
TXN_LOAN0172_27,LOAN0172,CUST0049,12973.38,11750.58,1222.8,2025-04-22,Paid
TXN_LOAN0172_28,LOAN0172,CUST0049,12973.38,11867.48,1105.9,2025-05-22,Paid
TXN_LOAN0172_29,LOAN0172,CUST0049,12973.38,11985.55,987.83,2025-06-22,Paid
TXN_LOAN0172_30,LOAN0172,CUST0049,12973.38,12104.79,868.59,2025-07-22,Paid
TXN_LOAN0172_31,LOAN0172,CUST0049,12973.38,12225.22,748.16,2025-08-22,Paid
TXN_LOAN0172_32,LOAN0172,CUST0049,12973.38,12346.85,626.53,2025-09-22,Paid
TXN_LOAN0172_33,LOAN0172,CUST0049,12973.38,12469.69,503.69,2025-10-22,Paid
TXN_LOAN0172_34,LOAN0172,CUST0049,12973.38,12593.75,379.63,2025-11-22,Paid
TXN_LOAN0172_35,LOAN0172,CUST0049,12973.38,12719.04,254.34,2025-12-22,Paid
TXN_LOAN0172_36,LOAN0172,CUST0049,12973.38,12845.67,127.71,2026-01-22,Missed
TXN_LOAN0173_1,LOAN0173,CUST0071,10053.08,5645.55,4407.53,2024-01-14,Paid
TXN_LOAN0173_2,LOAN0173,CUST0071,10053.08,5713.83,4339.25,2024-02-14,Paid
TXN_LOAN0173_3,LOAN0173,CUST0071,10053.08,5782.93,4270.15,2024-03-14,Missed
TXN_LOAN0173_4,LOAN0173,CUST0071,10053.08,5852.86,4200.22,2024-04-14,Paid
TXN_LOAN0173_5,LOAN0173,CUST0071,10053.08,5923.65,4129.43,2024-05-14,Paid
TXN_LOAN0173_6,LOAN0173,CUST0071,10053.08,5995.29,4057.79,2024-06-14,Paid
TXN_LOAN0173_7,LOAN0173,CUST0071,10053.08,6067.79,3985.29,2024-07-14,Paid
TXN_LOAN0173_8,LOAN0173,CUST0071,10053.08,6141.17,3911.91,2024-08-14,Paid
TXN_LOAN0173_9,LOAN0173,CUST0071,10053.08,6215.44,3837.64,2024-09-14,Paid
TXN_LOAN0173_10,LOAN0173,CUST0071,10053.08,6290.61,3762.47,2024-10-14,Paid
TXN_LOAN0173_11,LOAN0173,CUST0071,10053.08,6366.68,3686.4,2024-11-14,Paid
TXN_LOAN0173_12,LOAN0173,CUST0071,10053.08,6443.68,3609.4,2024-12-14,Paid
TXN_LOAN0173_13,LOAN0173,CUST0071,10053.08,6521.61,3531.47,2025-01-14,Paid
TXN_LOAN0173_14,LOAN0173,CUST0071,10053.08,6600.48,3452.6,2025-02-14,Paid
TXN_LOAN0173_15,LOAN0173,CUST0071,10053.08,6680.3,3372.78,2025-03-14,Paid
TXN_LOAN0173_16,LOAN0173,CUST0071,10053.08,6761.09,3291.99,2025-04-14,Paid
TXN_LOAN0173_17,LOAN0173,CUST0071,10053.08,6842.86,3210.22,2025-05-14,Paid
TXN_LOAN0173_18,LOAN0173,CUST0071,10053.08,6925.61,3127.47,2025-06-14,Paid
TXN_LOAN0173_19,LOAN0173,CUST0071,10053.08,7009.37,3043.71,2025-07-14,Missed
TXN_LOAN0173_20,LOAN0173,CUST0071,10053.08,7094.13,2958.95,2025-08-14,Paid
TXN_LOAN0173_21,LOAN0173,CUST0071,10053.08,7179.93,2873.15,2025-09-14,Paid
TXN_LOAN0173_22,LOAN0173,CUST0071,10053.08,7266.76,2786.32,2025-10-14,Paid
TXN_LOAN0173_23,LOAN0173,CUST0071,10053.08,7354.64,2698.44,2025-11-14,Paid
TXN_LOAN0173_24,LOAN0173,CUST0071,10053.08,7443.58,2609.5,2025-12-14,Paid
TXN_LOAN0173_25,LOAN0173,CUST0071,10053.08,7533.6,2519.48,2026-01-14,Paid
TXN_LOAN0173_26,LOAN0173,CUST0071,10053.08,7624.71,2428.37,2026-02-14,Paid
TXN_LOAN0173_27,LOAN0173,CUST0071,10053.08,7716.92,2336.16,2026-03-14,Paid
TXN_LOAN0173_28,LOAN0173,CUST0071,10053.08,7810.25,2242.83,2026-04-14,Paid
TXN_LOAN0173_29,LOAN0173,CUST0071,10053.08,7904.7,2148.38,2026-05-14,Paid
TXN_LOAN0173_30,LOAN0173,CUST0071,10053.08,8000.3,2052.78,2026-06-14,Paid
